organization_id,organization,balance_audit_type,balance_type,balance_version,submission_date,issue_date,valid_until_date,balance_score,documents
24840.0,Graf Metternich-Quellen Karl Schöttker KG,Peer,M5.0,Compact,08-12-2020,,,,
24842.0,Goldeimer gGmbH,Peer,M5.0,Compact,08-12-2020,30-04-2021,30-04-2023,733.0,Certificate
24844.0,Markthalle Betriebsgesellschaft mbH,Peer,M5.0,Compact,08-12-2020,30-04-2021,30-04-2023,298.0,Certificate
24848.0,Naturkost Nord Großhandelsgesellschaft mbH,Peer,M5.0,Compact,08-12-2020,30-04-2021,30-04-2023,502.0,Certificate
24893.0,SERBUS KG des Christof Haidacher & Co.,Peer,M5.0,Compact,11-12-2020,21-12-2020,21-12-2022,325.0,Report+Certificate
24896.0,Mellauner S.r.l.,Peer,M5.0,Compact,11-12-2020,31-01-2021,31-01-2023,257.0,Report+Certificate
24898.0,Holzer Bus GmbH,Peer,M5.0,Compact,11-12-2020,21-12-2020,21-12-2022,194.0,Report+Certificate
24901.0,Wipptalreisen OHG,Peer,M5.0,Compact,11-12-2020,21-12-2020,21-12-2022,266.0,Report+Certificate
24903.0,SiMobil GmbH,Peer,M5.0,Compact,11-12-2020,21-12-2020,21-12-2022,344.0,Report+Certificate
25016.0,Silbernagl GmbH,Peer,M5.0,Compact,14-12-2020,21-12-2020,21-12-2022,314.0,Report+Certificate
25018.0,Fugger Reisen KG d. Volgger Werner & Co.,Peer,M5.0,Compact,14-12-2020,21-12-2020,21-12-2022,263.0,Report+Certificate
25020.0,Taferner GmbH,Peer,M5.0,Compact,14-12-2020,21-12-2020,21-12-2022,266.0,Report+Certificate
25029.0,Steiner Touring GmbH,Peer,M5.0,Compact,14-12-2020,21-12-2020,21-12-2022,256.0,Report+Certificate
25099.0,Auto Rainer GmbH,Peer,M5.0,Compact,16-12-2020,21-12-2020,21-12-2022,354.0,Report+Certificate
25101.0,Seiwald KG des Seiwald Klaus & Co.,Peer,M5.0,Compact,16-12-2020,21-12-2020,21-12-2022,319.0,Report+Certificate
25344.0,smile! Solutions GmbH,Peer,M5.0,Compact,17-12-2020,28-02-2020,28-02-2022,377.0,Report+Certificate
25346.0,Schwarzseher GmbH,Peer,M5.0,Compact,17-12-2020,28-02-2020,28-02-2022,573.0,Report+Certificate
25349.0,UnternehmensSinn PartGes,Peer,M5.0,Compact,17-12-2020,28-02-2020,28-02-2022,421.0,Report+Certificate
25351.0,tetrateam OHG,Peer,M5.0,Compact,17-12-2020,28-02-2020,28-02-2022,687.0,Report+Certificate
25426.0,Petersilchen GmbH,Peer,M5.0,Compact,20-12-2020,,,,
25428.0,Lebenshilfe Brakel gGmbH,Peer,M5.0,Compact,20-12-2020,,,,
25435.0,framtid GmbH,Peer,M5.0,Compact,20-12-2020,30-04-2021,30-04-2023,512.0,Certificate
27428.0,Easy Mobil GmbH,Peer,M5.0,Compact,28-01-2021,31-01-2021,31-01-2023,244.0,Report+Certificate
27430.0,Pizzinini Mobility GmbH,Peer,M5.0,Compact,28-01-2021,31-01-2021,31-01-2023,335.0,Report+Certificate
27432.0,TLB GmbH,Peer,M5.0,Compact,28-01-2021,31-01-2021,31-01-2023,239.0,Report+Certificate
35273.0,"Theater Salz+Pfeffer, Nürnberg",Peer,M5.0,Compact,25-06-2021,30-06-2021,30-06-2023,381.0,Report+Certificate
35298.0,"Hauswirtschaftliches Service-Team GmbH, Baiersdorf",Peer,M5.0,Compact,25-06-2021,30-06-2021,30-06-2023,333.0,Report+Certificate
35292.0,"Meister Küfner Nusseckenmanufaktur, Nürnberg",Peer,M5.0,Compact,28-06-2021,30-06-2021,30-06-2023,351.0,Report+Certificate
35307.0,"Stimmumschwung, Hayo Keckeis, Wilhermsdorf",Peer,M5.0,Compact,08-02-2021,30-06-2021,30-06-2023,259.0,Report+Certificate
35296.0,"FARCAP Faire Mode gGmbH, Fürth",Peer,M5.0,Compact,25-06-2021,30-06-2021,30-06-2023,625.0,Report+Certificate
35305.0,Rosy Green Wool GbR – Rosmary Stegmann und Patrick Gruban,Peer,M5.0,Compact,13-02-2021,31-07-2021,31-07-2023,548.0,Report+Certificate
29850.0,Alex Wissmann,Peer,M5.0,Compact,09-03-2021,30-04-2021,30-04-2023,377.0,Report+Certificate
14665.0,ALLMENDA Social Business eG,Peer,M4.1,Standard,31-12-2016,30-12-2016,30-12-2018,627.0,Report+Certificate
30038.0,Monika Riedl Christallmanufaktur,Peer,M4.1,Standard,31-12-2016,30-09-2016,30-09-2018,448.0,Report+Certificate
14814.0,Dorfelektriker Mittelberger GmbH,Peer,M4.1,Standard,31-12-2016,31-08-2016,31-08-2018,653.0,Report+Certificate
30047.0,Dr. Alois Mair,Peer,M4.1,Standard,31-12-2016,,,,Report
14756.0,Laube sozial-psychiatrische Aktivitäten GmbH,Peer,M4.1,Standard,31-12-2016,06-09-2016,06-09-2018,348.0,Report+Certificate
30083.0,SCHINDEL UND HOLZ,Peer,M4.1,Standard,31-12-2016,31-05-2016,31-05-2018,475.0,Report+Certificate
14794.0,St. Virgil Salzburg,Peer,M4.1,Standard,31-12-2016,06-09-2016,06-09-2018,505.0,Report+Certificate
30091.0,Heinrich Michael Wansch,Peer,M4.1,Standard,31-12-2016,30-09-2016,30-09-2018,330.0,Report+Certificate
14690.0,Trumer Privatbrauerei,Peer,M4.1,Standard,31-12-2016,30-09-2016,30-09-2018,427.0,Report+Certificate
30096.0,Gemeindeverband für Abfallwirtschaft und Umweltschutz – Umweltverband,Peer,M4.1,Standard,31-12-2016,,,,Report
30100.0,WOOD Kollnig Handelsagentur,Peer,M4.1,Standard,31-12-2016,31-05-2016,31-05-2018,341.0,Report+Certificate
14772.0,ananjo informatiker,Peer,M4.1,Standard,31-12-2017,,,,Report
30106.0,BürgerEnergieGenossenschaft eG,Peer,M4.1,Standard,31-12-2017,,,,Report+Certificate
30110.0,Biohotel Amadeus,Peer,M4.1,Standard,31-12-2017,30-05-2017,30-05-2019,593.0,Report+Certificate
30114.0,BioHotel und Gastronomie Burg Lenzen,Peer,M4.1,Standard,31-12-2017,30-05-2017,30-05-2019,616.0,Report+Certificate
14766.0,"cibaria GmbH, ökologisch-biologische Vollkornbäckerei",Peer,M4.1,Standard,31-12-2017,28-02-2017,28-02-2019,630.0,Report+Certificate
30127.0,Condrobs e.V.,Peer,M4.1,Standard,31-12-2017,,,,Report
30132.0,"embedded linux devices, EXD",Peer,M4.1,Standard,31-12-2017,31-10-2014,31-10-2016,609.0,Report+Certificate
14773.0,Gesellschaft für angewandte Kommunalforschung,Peer,M4.1,Standard,31-12-2017,30-04-2017,30-04-2019,427.0,Report+Certificate
30139.0,Familienferienanlage Gut Nisdorf GmbH,Peer,M4.1,Standard,31-12-2017,30-05-2017,30-05-2019,541.0,Report+Certificate
30144.0,Juwelier Ernst-Walter Poser,Peer,M4.1,Standard,31-12-2017,31-03-2017,31-03-2019,357.0,Report+Certificate
30147.0,Steinmetz Braun GmbH,Peer,M5.0,Compact,30-04-2021,31-07-2021,31-07-2023,297.0,Report+Certificate
30149.0,HNO Praxis Dr. Ioannis Charalampakis,Peer,M5.0,Compact,30-04-2021,31-07-2021,31-07-2023,269.0,Report+Certificate
30151.0,Marianne Voit-Lipowsky,Peer,M5.0,Compact,30-04-2021,31-07-2021,31-07-2023,423.0,Report+Certificate
30153.0,Regionalkollektiv eG,Peer,M5.0,Compact,30-04-2021,31-07-2021,31-07-2023,473.0,Report+Certificate
30156.0,Techgenossen eG,Peer,M5.0,Compact,30-04-2021,31-07-2021,31-07-2023,448.0,Report+Certificate
30299.0,Münchner Aids- Hilfe e.V.,Peer,M4.1,Standard,31-12-2017,30-11-2017,30-11-2019,456.0,Report+Certificate
30305.0,PARITÄTISCHE Sozialpsychiatrisches Zentrum München gGmbH,Peer,M4.1,Standard,31-12-2017,30-11-2017,30-11-2019,425.0,Report+Certificate
30309.0,qnipp GmbH,Peer,M4.1,Standard,31-12-2017,30-09-2016,30-09-2018,483.0,Report+Certificate
30317.0,Hotel Gutshaus Stellshagen,Peer,M4.1,Standard,31-12-2017,30-05-2017,30-05-2019,692.0,Report+Certificate
30321.0,zündstoff. fair organic clothing S. Klemz & M. Rau GbR,Peer,M4.1,Standard,31-12-2017,30-08-2017,30-08-2019,726.0,Report+Certificate
30326.0,Biohof Lecker GbR,Peer,M5.0,Compact,31-12-2017,31-07-2017,31-07-2019,594.0,Report+Certificate
14847.0,EL PUENTE GmbH,Peer,M5.0,Compact,31-12-2017,30-09-2017,30-09-2019,836.0,
30333.0,two4science GmbH,Peer,M5.0,Compact,16-03-2021,30-04-2021,30-04-2023,423.0,Report+Certificate
30337.0,Africa Green Tec AG,Peer,M5.0,Compact,16-03-2021,,,,Report
30353.0,Zallis Naturkost Cafe,Peer,M5.0,Compact,31-12-2017,31-07-2017,31-07-2019,621.0,Report
30355.0,Malteser Hilfsdienst gemeinnützige GmbH,Peer,M5.0,Compact,31-12-2017,31-07-2017,31-07-2019,371.0,Report
30357.0,Lebensraum Holz GmbH,Peer,M5.0,Compact,31-12-2017,31-08-2017,31-08-2019,303.0,Report+Certificate
30380.0,Schlaraffenburger Streuobstagentur,Peer,M5.0,Compact,16-03-2021,30-04-2021,30-04-2023,413.0,Report+Certificate
14671.0,Druckerei Zollenspieker,Peer,M4.1,Standard,28-02-2015,30-04-2015,30-04-2017,607.0,Report+Certificate
30925.0,Andreas Heilmann Gartengestaltung,Peer,M5.0,Compact,31-12-2017,31-07-2017,31-07-2019,415.0,Report+Certificate
31380.0,avance Unternehmensberatung GmbH,Peer,M5.0,Compact,06-04-2021,30-04-2021,30-04-2023,310.0,Report+Certificate
32323.0,Markus Hölzl,Peer,M5.0,Compact,16-04-2021,30-04-2021,30-04-2023,281.0,Report+Certificate
14818.0,Raum für Gemeinwesen-Entwicklung,Peer,M5.0,Compact,28-04-2021,31-05-2021,31-05-2023,437.0,Certificate
14863.0,Sinnökonomie im Einklang,Peer,M5.0,Compact,28-04-2021,31-05-2021,31-05-2023,409.0,Report+Certificate
32995.0,Headgate,Peer,M5.0,Compact,28-04-2021,31-05-2021,31-05-2023,503.0,Report+Certificate
33062.0,Gardion UG,Peer,M5.0,Compact,28-04-2021,31-05-2021,31-05-2023,360.0,Report+Certificate
33071.0,Freiburg Institut,Peer,M5.0,Compact,29-04-2021,31-05-2021,31-05-2023,610.0,Report+Certificate
33279.0,Landimmobilien,Peer,M5.0,Compact,30-04-2021,31-05-2021,31-05-2023,454.0,Report+Certificate
33611.0,kuhs architekten,Peer,M5.0,Compact,03-05-2021,31-05-2021,31-05-2023,454.0,Report+Certificate
33857.0,München kocht!,Peer,M5.0,Full,03-05-2021,30-11-2021,30-11-2023,232.0,Report+Certificate
33859.0,Transition Woods gGmbH,Peer,M5.0,Full,03-05-2021,30-11-2021,30-11-2023,414.0,Certificate
33861.0,Reformhaus Mayr e.K.,Peer,M5.0,Full,03-05-2021,30-11-2021,30-11-2023,353.0,Report+Certificate
33863.0,"Schwabinger Automobil Haus, Gebr. Herrmann GmbH & Co KG",Peer,M5.0,Full,03-05-2021,30-11-2021,30-11-2023,285.0,Certificate
35299.0,IFUB GmbH,Peer,M5.0,Full,03-05-2021,30-11-2021,30-11-2023,467.0,Report+Certificate
34415.0,AXICA Kongress- und Tagungszentrum  GmbH,Peer,M5.0,Compact,06-05-2021,30-09-2021,30-09-2023,390.0,Report+Certificate
34938.0,be4energy GmbH,Peer,M5.0,Compact,11-05-2021,30-09-2021,30-09-2023,239.0,Certificate
34942.0,Brumaire Verlag,Peer,M5.0,Compact,11-05-2021,30-09-2021,30-09-2023,321.0,Report+Certificate
34944.0,Stadtteilzentrum Steglitz e.V,Peer,M5.0,Compact,11-05-2021,30-09-2021,30-09-2023,310.0,Report+Certificate
35652.0,Naturerlebniszentrum Allgäu,Peer,M5.0,Full,18-05-2021,31-07-2021,31-07-2023,373.0,Report+Certificate
35657.0,Freilich Unverpackt – Stefanie Grömmer & Martin Kensy Gbr,Peer,M5.0,Full,18-05-2021,31-07-2021,31-07-2023,410.0,Report+Certificate
35667.0,Wertachtal-Werkstätten gGmbH,Peer,M5.0,Full,18-05-2021,31-07-2021,31-07-2023,291.0,Report+Certificate
35669.0,Mattlihaus KG,Peer,M5.0,Full,18-05-2021,31-07-2021,31-07-2023,455.0,Report+Certificate
35671.0,SÄBU Holzbau GmbH,Peer,M5.0,Full,18-05-2021,23-07-2021,23-07-2023,277.0,Report+Certificate
35674.0,Allgäu GmbH,Peer,M5.0,Full,18-05-2021,31-07-2021,31-07-2023,291.0,Report+Certificate
35678.0,Füssen Tourismus und Marketing,Peer,M5.0,Full,18-05-2021,31-07-2021,31-07-2023,265.0,Report+Certificate
36506.0,BOSSE WESTPHAL SCHÄFFER Architekten und Sachverständige PartGmbB,Peer,M4.1,Standard,12-11-2015,31-12-2015,31-12-2017,423.0,Report+Certificate
36525.0,hamburger immobilienberater Regine Rega-Lindner und Stefan Wendt-Reese GbR,Peer,M4.1,Standard,31-12-2016,31-01-2016,31-01-2018,464.0,Report+Certificate
36527.0,KARDEA GmbH,Peer,M4.0,Standard,10-04-2013,31-12-2013,31-12-2015,341.0,Report+Certificate
36531.0,LebensArt  GbR,Peer,M4.1,Standard,19-06-2015,31-12-2015,31-12-2017,685.0,Report+Certificate
36536.0,JUSTUS MATTHIAS – ARCHITEKTEN,Peer,M4.1,Standard,31-12-2014,30-11-2014,30-11-2016,414.0,Report+Certificate
36546.0,Büro für Erneuerbare Energie Ing. Leo Riebenbauer GmbH,Peer,M4.0,Standard,08-04-2013,30-06-2013,30-06-2015,564.0,Report+Certificate
36548.0,"AISENBREY, RICHTER & PARTNER",Peer,M4.0,Standard,31-12-2013,31-12-2013,31-12-2015,622.0,Report+Certificate
30962.0,corsus corporate sustainability GmbH,Peer,M4.1,Standard,31-07-2015,31-07-2015,31-07-2017,468.0,Report+Certificate
14896.0,BTE Tourismus- und Regionalberatung,Peer,M4.1,Standard,31-05-2015,31-05-2015,31-05-2017,428.0,Report+Certificate
36656.0,Cornelia Burth,Peer,M4.1,Standard,28-02-2014,28-02-2014,28-02-2016,313.0,Report+Certificate
36659.0,cardamom,Peer,M4.1,Standard,19-07-2014,31-07-2014,31-07-2016,772.0,Report+Certificate
14898.0,Christian Jensen Kolleg,Peer,M4.1,Standard,30-11-2015,31-12-2015,31-12-2017,447.0,Report+Certificate
36662.0,Reinhard Decker  Unternehmensberater,Peer,M4.1,Standard,16-05-2014,31-05-2014,31-05-2016,458.0,Report+Certificate
24525.0,Eva Dornauer,Peer,M4.1,Standard,31-08-2014,15-09-2014,15-09-2016,533.0,Report+Certificate
36666.0,echoholos,Peer,M4.1,Standard,20-04-2015,31-05-2015,31-05-2017,390.0,Report+Certificate
36671.0,Engineer M.E. Ing. Markus Eisner,Peer,M4.1,Standard,17-03-2014,31-03-2014,31-03-2016,318.0,Report+Certificate
36684.0,Prof. Dr. Bernd Fittkau,Peer,M4.1,Standard,13-02-2014,30-12-2014,30-12-2016,,Report
36697.0,FORUM BERUFSBILDUNG MÜNCHEN KARL THIESSEN,Peer,M4.1,Standard,27-11-2012,31-12-2012,31-12-2014,494.0,Report+Certificate
36711.0,Gaby Belz GmbH,Peer,M4.1,Standard,23-01-2015,31-03-2015,31-03-2017,486.0,Report+Certificate
29892.0,GefAA TELECONSULT UG (haftungsbeschränkt),Peer,M4.1,Standard,08-12-2015,31-12-2015,31-12-2017,247.0,Report+Certificate
36724.0,global values,Peer,M4.1,Standard,20-12-2012,30-12-2012,30-12-2014,580.0,Report+Certificate
36728.0,Höller Seminare,Peer,M4.1,Standard,01-04-2014,30-04-2014,30-04-2016,619.0,Report+Certificate
36730.0,homann colormanagement,Peer,M4.1,Standard,27-02-2013,31-12-2014,31-12-2016,332.0,Report+Certificate
36749.0,Busse Franchise Kommunikation,Peer,M4.1,Standard,17-06-2015,31-07-2015,31-07-2017,,Report+Certificate
36799.0,LernSINN erlebBAR e.V.,Peer,M4.1,Standard,29-09-2014,30-11-2014,30-11-2016,612.0,Report+Certificate
36803.0,LWP Institut Hannover,Peer,M4.1,Standard,22-07-2014,30-09-2014,30-09-2016,497.0,Report+Certificate
36805.0,Mae Terra – Seminare Anne Tscharmann & Robert Pilak,Peer,M4.1,Standard,28-02-2014,31-03-2014,31-03-2016,605.0,Report+Certificate
36811.0,mentalenz Corinna Lütsch & Carsten Schaeffer GbR,Peer,M4.1,Standard,22-06-2015,31-07-2015,31-07-2017,399.0,Report+Certificate
36824.0,Ökomarkt Verbraucher- und Agrarberatung e.V.,Peer,M4.1,Standard,27-02-2014,28-02-2014,28-02-2016,510.0,Report+Certificate
36827.0,DI Elke Szalai Planung&Vielfalt,Peer,M4.1,Standard,28-02-2014,31-03-2014,31-03-2016,588.0,Report+Certificate
36830.0,QuintLog e.U.,Peer,M4.1,Standard,31-12-2016,31-12-2016,31-12-2018,597.0,Report+Certificate
36834.0,RARENA Dr. Ralf Resch Nachhaltigkeitsberatung,Peer,M4.1,Standard,07-03-2014,31-03-2014,31-03-2016,599.0,Report+Certificate
36838.0,sattler energie consulting gmbh,Peer,M4.0,Standard,24-03-2014,30-12-2014,30-12-2016,302.0,Report+Certificate
36865.0,Ingenieurbüro Schlagmann,Peer,M4.1,Standard,31-03-2014,31-03-2014,31-03-2016,605.0,Report+Certificate
36872.0,STEAUF Stefanie Aufleger,Peer,M4.1,Standard,30-04-2015,31-05-2015,31-05-2017,682.0,Report+Certificate
36947.0,Oliver Kirchhof,Peer,M5.0,Compact,28-05-2021,30-11-2021,30-11-2023,295.0,Report+Certificate
36951.0,Karsten Geisler,Peer,M5.0,Compact,28-05-2021,30-11-2021,30-11-2023,353.0,Report+Certificate
14993.0,naturblau+++ Die Werteagentur,Peer,M4.1,Standard,30-04-2015,31-05-2015,31-05-2017,522.0,Report+Certificate
36997.0,sinnwerkstatt Medienagentur GmbH,Peer,M4.1,Standard,30-11-2014,30-11-2014,30-11-2016,591.0,Report+Certificate
19870.0,Lebenshilfe Tirol gem. GmbH,Peer,M4.1,Standard,15-09-2014,15-09-2014,15-09-2016,542.0,Report+Certificate
37060.0,SpielScheune der Geschichten,Peer,M4.1,Standard,08-03-2014,28-02-2014,28-02-2016,391.0,Report+Certificate
37075.0,Aka Merch & Textil GmbH,Peer,M5.0,Compact,31-05-2021,30-11-2021,30-11-2023,324.0,Report+Certificate
37265.0,baukult ZT GmbH,Peer,M5.0,Compact,02-06-2021,30-06-2021,30-06-2023,499.0,Report+Certificate
37562.0,Weingut Jurtschitsch,Peer,M5.0,Compact,07-06-2021,30-06-2021,30-06-2023,496.0,Certificate
37564.0,Tanzschule Schwebach,Peer,M5.0,Compact,07-06-2021,,,,
37618.0,Vereinigte Volksbank eG,Peer,M5.0,Compact,08-06-2021,31-05-2021,31-05-2023,355.0,Report+Certificate
37702.0,ANJA HAIDER-WALLNER/ SMILEVEDA,Peer,M4.0,Standard,31-12-2013,31-12-2013,31-12-2015,480.0,Report+Certificate
14656.0,Humanistic Management Practices – HMP Gerd Hofielen,Peer,M4.0,Standard,31-12-2013,31-12-2013,31-12-2015,535.0,Report+Certificate
19536.0,Ilse Lang,Peer,M4.1,Standard,31-12-2013,31-12-2013,31-12-2015,485.0,Report+Certificate
38098.0,Fairmondo eG,Peer,M4.1,Standard,30-09-2014,30-11-2014,30-11-2016,648.0,Report+Certificate
14942.0,NoviTech e.U.,Peer,M4.1,Standard,30-09-2015,30-09-2015,30-09-2017,416.0,Report+Certificate
14910.0,Sanoll,Peer,M4.1,Standard,30-09-2014,15-09-2014,15-09-2016,528.0,Report+Certificate
38145.0,TAGWERK Großhandel für Naturkost GmbH,Peer,M4.0,Standard,14-03-2013,30-12-2013,30-12-2015,626.0,Report+Certificate
38148.0,Weltladen Lienz,Peer,M4.1,Standard,30-01-2016,31-05-2016,31-05-2018,464.0,Report+Certificate
14887.0,Abitare,Peer,M4.1,Standard,31-12-2015,31-05-2015,31-05-2017,367.0,Report
38607.0,Kleeschulte Erden GmbH & Co. KG,Peer,M5.0,Compact,20-06-2021,31-03-2022,31-03-2024,315.0,Report+Certificate
38663.0,Bioplan GbR Büro für Ökologie und Umweltplanung,Peer,M5.0,Compact,21-06-2021,31-05-2021,31-05-2023,279.0,Report+Certificate
24522.0,LEBARTE  Johannes Falch,Peer,M4.1,Standard,31-05-2014,31-05-2014,31-05-2016,567.0,Report+Certificate
14859.0,Malerei Wülser und Partner GmbH,Peer,M4.1,Standard,31-12-2013,31-12-2013,31-12-2015,446.0,Report+Certificate
14996.0,Sehen und Hören Maurer GmbH,Peer,M4.1,Standard,31-10-2013,31-10-2013,31-10-2015,398.0,Report+Certificate
39550.0,Schmedshof,Peer,M5.0,Compact,26-06-2021,31-03-2022,31-03-2024,326.0,Report+Certificate
39616.0,Krämerei am Markt,Peer,M5.0,Compact,27-06-2021,31-03-2022,31-03-2024,354.0,Certificate
14857.0,Lenz Consulting,Peer,M5.0,Compact,05-07-2021,31-07-2021,31-07-2023,440.0,Report+Certificate
14919.0,Wiedemann Jörn,Peer,M5.0,Full,05-07-2021,31-07-2021,31-07-2023,447.0,Report+Certificate
40169.0,Ctn Consulting,Peer,M5.0,Compact,05-07-2021,31-07-2021,31-07-2023,309.0,Report+Certificate
40219.0,Kaiser Haus GmbH & Co. KG,Peer,M5.0,Compact,05-07-2021,31-05-2021,31-05-2023,79.0,Report+Certificate
40892.0,camera obscura GmbH,Peer,M5.0,Compact,14-07-2021,31-08-2021,31-08-2023,480.0,Report+Certificate
40896.0,Goldmund Kommunikation,Peer,M5.0,Compact,14-07-2021,31-08-2021,31-08-2023,440.0,Report+Certificate
40899.0,Vanovi Design,Peer,M5.0,Compact,14-07-2021,31-08-2021,31-08-2023,304.0,Report+Certificate
40985.0,Bioland Gärtnerei am Hainerbach Harro Colshorn,Peer,M4.1,Standard,30-12-2013,31-12-2013,31-12-2015,732.0,Report+Certificate
40988.0,Bioland Lammertzhof – Fam. Hannen GbR,Peer,M4.1,Standard,30-12-2013,30-12-2013,30-12-2015,627.0,Report+Certificate
40996.0,Margit  und Josef Mayr-Lamm,Peer,M4.1,Standard,31-01-2014,31-03-2014,31-03-2016,638.0,Report+Certificate
41051.0,Kartoffelkombinat – der Verein e.V.,Peer,M4.1,Standard,23-11-2015,31-12-2015,31-12-2017,712.0,Report+Certificate
41060.0,Heckel Engineering & Projektdienstleistungen neu,Peer,M4.1,Standard,25-03-2013,30-06-2013,30-06-2015,498.0,Report+Certificate
14777.0,Waldorfschulverein Freiburg St. Georgen,Peer,M4.1,Standard,06-06-2017,30-05-2017,30-05-2019,777.0,Report+Certificate
37370.0,Steuerkanzlei Uwe K.Eberhardt,Peer,M4.1,Standard,28-04-2015,31-05-2015,31-05-2017,420.0,Report+Certificate
41214.0,bio austria – Verein zur Förderung des Biologischen Landbaus,Peer,M4.1,Standard,26-08-2015,30-09-2015,30-09-2017,663.0,Report+Certificate
18100.0,Kulturquartier Münster GmbH,Peer,M4.1,Standard,31-01-2017,28-02-2017,28-02-2019,707.0,Report+Certificate
37564.0,Tanzschule Schwebach,Peer,M4.1,Standard,31-05-2013,30-06-2012,30-06-2014,451.0,Report+Certificate
14694.0,Weiz Stadtmarketing KG,Peer,M4.1,Standard,30-01-2013,30-06-2013,30-06-2015,555.0,Report+Certificate
14757.0,UnternehmensGrün e.V.,Peer,M4.1,Standard,30-01-2016,31-12-2015,31-12-2017,601.0,Report+Certificate
41321.0,Café Chrysander,Peer,M5.0,Compact,17-07-2021,31-10-2021,31-10-2023,206.0,Certificate
41402.0,siebold/hamburg messebau gmbh,Peer,M5.0,Compact,19-07-2021,31-10-2021,31-10-2023,367.0,Certificate
41522.0,Klima Kontor – Planung und Beratung GmbH,Peer,M5.0,Compact,21-07-2021,31-10-2021,31-10-2023,591.0,Certificate
44173.0,Pineta Hotels,Peer,M5.0,Full,26-08-2021,,,,Report+Certificate
44178.0,Sadesign SNC,Peer,M5.0,Full,26-08-2021,12-12-2019,12-12-2021,224.0,Certificate
44182.0,Monteverde Cooperativa Sociale di Solidarietà – Onlus,Peer,M5.0,Full,26-08-2021,12-05-2021,12-05-2023,452.0,Report+Certificate
133268.0,STL srl.,Peer,M5.0,Full,26-08-2021,12-05-2021,12-05-2023,318.0,Report+Certificate
44668.0,A&P Steuerberatungsgesellschaft mbH,Peer,M4.0,Standard,30-06-2012,31-12-2012,31-12-2014,427.0,Report+Certificate
44670.0,ARGEkultur gemeinnützige GmbH,Peer,M4.1,Standard,29-07-2016,06-09-2016,06-09-2018,521.0,Report+Certificate
44680.0,BAUMGARTNER & CO GMBH,Peer,M4.1,Standard,30-06-2014,31-12-2014,31-12-2016,331.0,Report+Certificate
44685.0,BestPractice AG,Peer,M4.1,Standard,28-02-2013,30-12-2013,30-12-2015,269.0,Report+Certificate
44687.0,BioBauernladen Kremstal GmbH,Peer,M4.1,Standard,14-10-2014,31-03-2015,31-03-2017,645.0,Report+Certificate
44706.0,Biolandhof Josef Braun,Peer,M4.1,Standard,30-04-2015,30-09-2015,30-09-2017,627.0,Report+Certificate
44709.0,Bodengraf GmbH,Peer,M4.1,Standard,12-09-2015,30-09-2015,30-09-2017,543.0,Report+Certificate
44711.0,Service für Haus & Garten Markus Brandl,Peer,M4.0,Standard,08-04-2013,30-04-2013,30-04-2015,501.0,Report+Certificate
44713.0,Createur de Interieur – Ing. Christian Supola,Peer,M4.1,Standard,24-03-2014,31-03-2014,31-03-2016,484.0,Report+Certificate
44715.0,De Öko Melkburen GmbH,Peer,M4.1,Standard,31-03-2015,30-04-2015,30-04-2017,531.0,Report+Certificate
44722.0,DESIGNKRAFT Werbeagentur,Peer,M4.1,Standard,30-06-2015,30-09-2015,30-09-2017,370.0,Report+Certificate
44724.0,Die Grünen Salzburg,Peer,M4.1,Standard,09-09-2015,30-09-2015,30-09-2017,710.0,Report+Certificate
44741.0,Die Grünen im Salzburger Landtag,Peer,M4.1,Standard,10-09-2015,30-09-2015,30-09-2017,639.0,Report+Certificate
44749.0,Die Wohnwerkstatt GmbH – Massivholz – Tischlerei Schallmooser,Peer,M4.1,Standard,09-09-2015,30-09-2015,30-09-2017,762.0,Report+Certificate
44751.0,Druckerei Nienstedt GmbH,Peer,M4.1,Standard,19-02-2015,30-04-2015,30-04-2017,428.0,Report+Certificate
44753.0,Fair Handels GmbH,Peer,M4.1,Standard,30-08-2021,15-09-2014,15-09-2016,630.0,Report+Certificate
44755.0,Ferienhof Möller,Peer,M4.1,Standard,31-03-2015,30-04-2015,30-04-2017,504.0,Report+Certificate
44757.0,Verein freipflanzen,Peer,M4.1,Standard,31-08-2014,15-09-2014,15-09-2016,616.0,Report+Certificate
44759.0,GreenPrint Osttirol e. U.,Peer,M4.1,Standard,20-01-2016,31-05-2016,31-05-2018,408.0,Report+Certificate
44761.0,GRONAU PHOTOGRAPHIE – Brigitte und Emanuel Gronau GbR,Peer,M4.0,Standard,13-03-2013,31-12-2013,31-12-2015,424.0,Report+Certificate
44765.0,DIE GRÜNEN – GRÜNE ALTERNATIVE TIROL,Peer,M4.0,Standard,15-04-2013,31-12-2013,31-12-2015,718.0,Report+Certificate
44771.0,Raumausstatter Hegemann,Peer,M4.1,Standard,04-11-2016,28-02-2017,28-02-2019,260.0,Report+Certificate
44779.0,"Thomas Huber, Bauernhof „Kripp“",Peer,M4.1,Standard,30-08-2014,15-09-2014,15-09-2016,622.0,Report+Certificate
44781.0,IBOR AG CNC-Zerspanung,Peer,M4.0,Standard,30-04-2013,31-12-2013,31-12-2015,227.0,Report+Certificate
44783.0,Impact Hub Munich GmbH,Peer,M4.1,Standard,23-11-2015,31-12-2015,31-12-2017,613.0,Report+Certificate
44785.0,Intercoiffeur Erich,Peer,M4.1,Standard,31-01-2014,08-04-2012,08-04-2014,619.0,Report+Certificate
